"fips","state","mean_no2","mean_ozone"
29039,"MO",6.217558205,39.86538466
29041,"MO",11.24978966,39.22082802
29043,"MO",9.550752537,40.10598183
29045,"MO",6.19353394,37.9074247
29047,"MO",20.87694986,39.13646693
29049,"MO",14.87679488,40.45999739
29051,"MO",15.27992309,39.07375358
29053,"MO",10.77158585,39.25049901
29055,"MO",6.795985465,38.97352776
29057,"MO",8.417819091,40.57184201
29059,"MO",7.613326156,39.6444203
29061,"MO",12.73360972,39.81487125
29063,"MO",14.48512813,40.17944762
29065,"MO",7.132965501,39.48953604
29067,"MO",7.585782092,39.88078918
29069,"MO",11.90743523,40.43930443
29071,"MO",10.62372787,38.43604582
29073,"MO",9.425734907,38.90967966
29075,"MO",12.28714534,39.50834961
29077,"MO",17.96921676,39.51938647
29079,"MO",10.33746846,39.14518548
29081,"MO",11.0444416,38.79945026
29083,"MO",10.46895474,40.09499794
29085,"MO",6.658962239,39.70259355
29087,"MO",15.17866776,39.69336141
29089,"MO",9.702600632,39.01050375
29091,"MO",7.600127549,39.88696072
29093,"MO",6.411582939,39.64754231
29095,"MO",26.29481374,38.2242395
29097,"MO",12.24077688,40.16831518
29099,"MO",14.46153462,39.38339278
29101,"MO",12.3439303,39.90010722
29103,"MO",8.358010292,38.25433858
29105,"MO",7.874612567,39.67209978
29107,"MO",16.18385618,39.89526061
29109,"MO",13.41813895,40.40694944
29111,"MO",8.420174637,38.09025072
29113,"MO",10.93024153,39.52013092
29115,"MO",9.680176608,39.03322177
29117,"MO",12.16198084,39.75814994
29119,"MO",8.244950605,40.88984314
29121,"MO",8.694339865,38.69893624
29123,"MO",5.788740025,39.64588866
29125,"MO",7.569366757,38.91870046
29127,"MO",9.951546264,38.15594806
29129,"MO",9.185099289,38.1835917
29131,"MO",7.570796579,39.22218208
29133,"MO",13.19631054,40.49728508
29135,"MO",9.636389064,39.22415752
29137,"MO",9.463739249,39.01333805
29139,"MO",10.6716905,38.97939562
29141,"MO",8.590282125,39.32193224
29143,"MO",12.45324649,40.47163049
29145,"MO",11.40381688,40.47721414
29147,"MO",14.00888422,38.98287014
29149,"MO",7.137794947,39.67334484
29151,"MO",7.459056984,38.86736873
29153,"MO",7.399749011,39.98442666
29155,"MO",13.09564856,39.91441966
29157,"MO",10.15550763,40.60969188
29159,"MO",13.64867897,39.59470922
29161,"MO",9.65367314,39.22344589
29163,"MO",10.3196707,39.03746205
29165,"MO",20.93154338,39.58262287
29167,"MO",8.485695139,39.71809452
29169,"MO",7.738993394,39.33693792
29171,"MO",7.996517741,37.94392035
29173,"MO",9.643148683,39.33907069
29175,"MO",9.603467999,39.21514936
29177,"MO",13.22602016,39.89565745
29179,"MO",6.125517218,39.61088806
29181,"MO",6.621072644,39.74814103
29183,"MO",18.83448515,39.26685724
29185,"MO",7.304007069,39.74598938
29186,"MO",7.725381149,39.64626119
29187,"MO",6.195347771,39.70769668
29189,"MO",24.30801351,38.31909976
29195,"MO",14.60348119,39.46724151
29197,"MO",7.173344783,37.78573548
29199,"MO",6.645290185,37.93178288
29201,"MO",13.34394556,40.32719534
29203,"MO",7.025847811,39.68929194
29205,"MO",10.1321536,38.71330305
29207,"MO",11.8157256,40.3178634
29209,"MO",9.279303905,40.24200237
29211,"MO",8.699217968,38.47382003
29213,"MO",9.706858117,40.03107663
29215,"MO",7.098023324,39.69242071
29217,"MO",7.303431948,40.44383222
29219,"MO",10.6175374,39.46505583
29221,"MO",5.842748002,39.27264502
29223,"MO",6.192255035,39.54519128
29225,"MO",9.646685897,39.75581795
29227,"MO",10.38574754,38.95766139
29229,"MO",7.813769833,39.80223605
29510,"MO",30.34643255,39.02971462
30001,"MT",11.04153823,44.90275072
30003,"MT",5.443667264,42.26286573
30005,"MT",4.506372664,40.40652619
30007,"MT",8.360314511,42.79178169
30009,"MT",7.967117201,43.99331427
30011,"MT",3.988764219,41.79445031
30013,"MT",9.962034997,41.48637516
30015,"MT",8.185756488,40.61411927
30017,"MT",3.795327619,41.28082896
30019,"MT",5.153958676,39.3421308
30021,"MT",4.140471678,39.45287316
30023,"MT",11.40217561,41.8118688
30025,"MT",4.095394404,40.52702038
30027,"MT",6.876130136,41.82355648
30029,"MT",10.99870872,39.77069926
30031,"MT",11.84393178,43.4750902
30033,"MT",3.399102318,41.26282603
30035,"MT",9.928916559,37.57235926
30037,"MT",4.606497269,42.87480155
30039,"MT",11.08365704,39.92362209
30041,"MT",7.069373392,40.02164367
30043,"MT",10.57603421,43.32526801
30045,"MT",7.495585181,42.07497906
30047,"MT",11.90373371,37.66396962
30049,"MT",12.05584396,42.36181041
30051,"MT",7.904784576,39.76522992
30053,"MT",9.754422784,39.86135359
30055,"MT",4.009225352,39.87471542
30057,"MT",11.18613309,43.51554474
30059,"MT",6.599874862,42.98850804
30061,"MT",12.98284774,42.12021277
30063,"MT",13.35734443,38.85879134
30065,"MT",5.1345088,41.23034244
30067,"MT",9.472986097,42.71779301
30069,"MT",4.687096767,41.06452961
30071,"MT",3.45996386,40.06191624
30073,"MT",10.75384261,39.02518242
30075,"MT",4.047103174,42.32217315
30077,"MT",11.53234464,41.43913198
30079,"MT",3.49798765,40.14729202
30081,"MT",12.12615699,41.93348458
30083,"MT",3.708887078,38.6679507
30085,"MT",4.255213578,38.81460573
30087,"MT",4.08705207,40.42454361
30089,"MT",9.830264739,38.60158425
30091,"MT",4.800819546,38.68576313
30093,"MT",13.6146692,43.97272858
30095,"MT",6.640217882,44.33370269
30097,"MT",6.184063917,44.38383767
30099,"MT",10.67207749,38.79064255
30101,"MT",9.214275764,38.78408769
30103,"MT",4.452349265,42.02650508
30105,"MT",4.412075496,39.29496523
30107,"MT",7.278634782,42.92771518
30109,"MT",3.600645189,39.35574646
30111,"MT",7.072119106,42.50845448
31001,"NE",14.12580433,40.59841093
31003,"NE",10.19568915,39.30751878
31005,"NE",8.999620561,43.76702608
31007,"NE",15.54948574,45.13116133
31009,"NE",6.237999089,41.84589346
31011,"NE",10.84214784,39.09510549
31013,"NE",12.36581589,43.86120641
31015,"NE",8.571936442,39.87363906
31017,"NE",6.051140014,41.48484664
31019,"NE",13.36971737,40.77954941
31021,"NE",11.72449116,38.35449927
31023,"NE",12.77276122,36.78671517
31025,"NE",15.26367943,37.230511
31027,"NE",9.946081237,38.63217816
31029,"NE",15.43555863,43.66004893
31031,"NE",4.474381474,42.16967448
31033,"NE",18.6327212,44.53710968
31035,"NE",13.2893776,39.51810715
31037,"NE",11.84295277,37.53521293
31039,"NE",11.29227649,37.99913932
31041,"NE",9.329961689,41.46464366
31043,"NE",10.16499672,38.01258242
31045,"NE",7.035651915,43.6663597
31047,"NE",12.58955187,42.21140739
31049,"NE",18.55709846,43.98673761
31051,"NE",9.895177576,38.09692234
31053,"NE",12.93017585,38.4107685
31055,"NE",17.17548808,37.32055746
31057,"NE",14.81011461,43.90796491
31059,"NE",13.91986722,38.59048211
31061,"NE",10.65675543,41.09467362
31063,"NE",10.54496915,42.38026351
31065,"NE",10.37606282,41.86668003
31067,"NE",14.55269939,38.5140644
31069,"NE",14.31910414,44.06100856
31071,"NE",7.44593785,40.45677577
31073,"NE",11.64496907,41.82377563
31075,"NE",7.738238418,43.88777662
31077,"NE",9.575929935,39.72619751
31079,"NE",14.89144713,40.00487904
31081,"NE",14.02822696,38.91724092
31083,"NE",10.50427079,41.42196906
31085,"NE",12.43577574,43.06990133
31087,"NE",12.65015629,43.2210744
31089,"NE",8.219380369,39.97670723
31091,"NE",5.726037111,43.47101818
31093,"NE",11.47582109,39.7220836
31095,"NE",13.75630413,39.13383139
31097,"NE",13.25296527,37.95891763
31099,"NE",12.93981129,40.85752561
31101,"NE",14.19528894,43.66753179
31103,"NE",6.024860356,40.74536676
31105,"NE",18.8080049,45.26807377
31107,"NE",9.033005438,39.28505322
31109,"NE",16.40974353,36.57736406
31111,"NE",12.11550765,42.85170154
31113,"NE",7.79698978,42.64364581
31115,"NE",6.96197822,41.08740882
31117,"NE",7.207019325,43.36696962
31119,"NE",11.61777243,39.02374061
31121,"NE",12.05315467,38.72393041
31123,"NE",13.82709324,44.50592602
31125,"NE",10.71357692,38.72746776
31127,"NE",14.40862998,38.22064907
31129,"NE",11.8644593,39.98369025
31131,"NE",14.98590257,37.35440626
31133,"NE",13.43564783,39.11163516
31135,"NE",16.00453276,43.41715711
31137,"NE",12.37583677,41.4321475
31139,"NE",11.0409835,39.4098022
31141,"NE",13.15640198,38.91093318
31143,"NE",12.73746535,37.73940453
31145,"NE",10.57460483,42.43485103
31147,"NE",14.83794723,39.35553695
31149,"NE",6.902550029,40.72356714
31151,"NE",13.77756918,37.6817498
31153,"NE",17.14977848,36.38968024
31155,"NE",13.08668604,36.45500103
31157,"NE",16.94191228,43.38441381
31159,"NE",14.25550459,37.05359364
31161,"NE",7.162159972,43.13404398
31163,"NE",10.53950689,40.45967165
31165,"NE",9.284123431,44.22167289
31167,"NE",10.65523118,38.19028366
31169,"NE",13.51774159,39.49363498
31171,"NE",5.48544648,42.67847468
31173,"NE",10.51905217,38.23743185
31175,"NE",9.689580747,40.41896335
31177,"NE",13.49498022,37.83751768
31179,"NE",10.65124005,38.55392612
31181,"NE",10.41985489,40.55265255
31183,"NE",8.607552954,39.91807216
31185,"NE",14.21296239,37.92374183
32001,"NV",19.26420783,46.87080423
32003,"NV",30.69647306,45.2896375
32005,"NV",15.07449402,46.22206245
32007,"NV",14.66232419,42.70190454
32009,"NV",11.38170751,47.31590403
32011,"NV",11.01289422,45.49707746
32013,"NV",14.46927807,43.58559674
32015,"NV",10.62009179,45.00357881
32017,"NV",11.72637881,46.72167172
32019,"NV",15.10836129,44.91564962
32021,"NV",11.09356251,46.24432278
32023,"NV",15.44483635,46.90384424
32027,"NV",11.79515285,44.14319518
32029,"NV",18.14223752,44.90935593
32031,"NV",23.0723339,46.08668132
32033,"NV",15.83643279,47.58190438
32510,"NV",22.0865847,45.21529452
33001,"NH",13.23806508,36.98440158
33003,"NH",12.08269438,37.0381629
33005,"NH",9.826639957,36.64206725
33007,"NH",13.38024789,38.57931024
33009,"NH",11.72209716,36.57195187
33011,"NH",12.61429538,37.03385812
33013,"NH",12.88668946,36.31641757
33015,"NH",12.36669905,36.45535755
33017,"NH",12.94357927,36.44787864
33019,"NH",11.3603446,36.09809663
34001,"NJ",20.48649605,40.20549798
34003,"NJ",35.11697545,35.43738441
34005,"NJ",25.40378417,38.7479252
34007,"NJ",31.1217469,37.43311142
34009,"NJ",18.43437602,39.96495921
34011,"NJ",18.63833521,39.75827305
34013,"NJ",37.14536901,36.14452576
34015,"NJ",26.82714708,39.52773504
34017,"NJ",40.27551593,35.42235619
34019,"NJ",16.16390278,39.21009962
34021,"NJ",24.80859014,38.82566348
34023,"NJ",28.83256646,38.39913258
34025,"NJ",29.17253389,38.496052
34027,"NJ",23.72438971,38.46176704
34029,"NJ",23.6613652,39.47665095
34031,"NJ",34.03791626,36.88868929
34033,"NJ",21.81121729,39.40234617
34035,"NJ",21.60332019,38.96499603
34037,"NJ",18.5833916,38.56566743
34039,"NJ",38.37152858,36.25343008
34041,"NJ",17.54939557,38.28874147
35001,"NM",27.72988445,46.36928746
35003,"NM",12.62913885,47.2388255
35005,"NM",10.28364458,45.01931957
35006,"NM",17.67443355,47.81852862
35007,"NM",14.67440874,45.30891444
35009,"NM",14.43798072,45.6962191
35011,"NM",9.879752447,46.05730751
35013,"NM",17.2497317,46.10034293
35015,"NM",9.59253902,47.22571388
35017,"NM",13.89641128,46.90538159
35019,"NM",13.52962556,46.92294451
35021,"NM",12.46733162,46.48076226
35023,"NM",14.78567642,47.78736001
35025,"NM",13.04086699,45.34618659
35027,"NM",11.45388863,46.5588413
35029,"NM",14.20499162,45.4451944
35031,"NM",17.52560447,45.56666025
35033,"NM",16.3633024,44.38505257
35035,"NM",13.65468164,46.5247739
35037,"NM",12.54388293,45.5687911
35039,"NM",15.35668035,44.64045551
35041,"NM",11.39124006,46.03622099
35043,"NM",17.29740645,46.81237753
35045,"NM",18.81070421,45.35276861
35047,"NM",15.57125868,45.29536404
35049,"NM",20.21177322,44.32977631
35051,"NM",12.68880704,46.31874408
35053,"NM",17.39241575,46.96549482
35055,"NM",14.38135777,44.72877944
35057,"NM",15.23963663,47.46857549
35059,"NM",13.92476065,46.1832638
35061,"NM",18.77235736,46.95049289
36001,"NY",19.60384231,36.77704346
36003,"NY",10.05389774,39.4775297
36007,"NY",13.80786672,38.36307589
36009,"NY",13.59026765,40.50573744
36011,"NY",12.85694325,38.40515914
36013,"NY",16.71316943,40.65552959
36015,"NY",9.046623677,38.37516769
36017,"NY",9.371934743,39.33217648
36019,"NY",10.22374378,39.0818925
36021,"NY",13.10891266,37.86402993
36023,"NY",12.16078138,38.78514015
36025,"NY",11.27374342,39.54390241
36027,"NY",15.4445089,37.93565164
36029,"NY",22.61871037,39.40189614
36031,"NY",11.04812422,39.09167266
36033,"NY",8.377392021,38.30975979
36035,"NY",13.31553107,37.73744034
36037,"NY",16.87327767,38.61697783
36039,"NY",12.66100465,38.6510547
36041,"NY",11.99113647,38.58364428
36043,"NY",11.71341825,38.2022166
36045,"NY",9.91117715,38.17990729
36049,"NY",8.685237235,38.23383245
36051,"NY",14.28768856,38.3145049
36053,"NY",11.75283464,38.59900972
36055,"NY",21.45663041,37.05940633
36057,"NY",14.6531403,37.65142902
36059,"NY",33.54210062,36.36640296
36061,"NY",44.3758452,37.12473435
36063,"NY",17.99058827,39.20324388
36065,"NY",13.97845887,37.81234672
36067,"NY",18.85336731,37.42382686
36069,"NY",15.392235,37.8511571
36071,"NY",22.54550904,38.37896454
36073,"NY",13.28564086,38.6786202
36075,"NY",11.43579286,37.62676409
36077,"NY",12.20602554,38.59417556
36079,"NY",22.61462561,38.41295529
36083,"NY",14.87549931,37.88347109
36087,"NY",32.06878057,37.3133432
36089,"NY",7.656858006,37.29220542
36091,"NY",15.38198262,36.84818182
36093,"NY",20.24450678,35.69596033
36095,"NY",11.71111176,37.82225588
36097,"NY",8.186701136,39.45516754
36099,"NY",11.48434599,38.79721082
36101,"NY",9.303184972,39.20465633
36103,"NY",22.77028817,38.64119993
36105,"NY",13.36169263,38.88915089
36107,"NY",9.858805768,39.05530413
36109,"NY",9.811656577,39.08456796
36111,"NY",15.61736376,38.67098624
36113,"NY",13.3844765,37.65108065
36115,"NY",9.926854763,37.74297317
36117,"NY",12.29017921,37.16417722
36119,"NY",32.57506604,36.95250865
36121,"NY",12.56339916,39.3042952
36123,"NY",9.95848746,38.88267559
37001,"NC",12.8648262,40.88688957
37003,"NC",10.00155439,42.42559237
37005,"NC",11.08327645,42.54014178
37007,"NC",9.364827765,40.46515791
37009,"NC",13.27602095,43.00618416
37011,"NC",16.21023628,43.02564736
37013,"NC",10.79679585,41.05847204
37015,"NC",9.885162963,40.51060711
37017,"NC",8.690937382,40.20419776
37019,"NC",10.29702094,39.44254257
37021,"NC",17.15835645,43.05022099
37023,"NC",16.36073202,42.08476905
37025,"NC",19.02724155,42.41053043
37027,"NC",14.29451232,40.98792781
37029,"NC",13.0406829,40.24856572
37031,"NC",12.56489674,40.70677295
37033,"NC",9.12642151,41.08543024
37035,"NC",16.78733797,42.65253855
37037,"NC",8.794945374,39.95406985
37039,"NC",8.235748634,43.17548816
37041,"NC",11.14909392,40.43742768
37043,"NC",7.035258297,42.62163986
37045,"NC",14.17004778,41.27690597
37047,"NC",8.270045448,39.79305203
37049,"NC",14.81120045,40.20957989
37051,"NC",12.1339864,40.78396712
37053,"NC",13.5877123,40.40024764
37055,"NC",12.54814315,40.81534932
37057,"NC",17.19962215,40.74768673
37059,"NC",12.77400986,41.4171965
37061,"NC",9.906754991,39.85828084
37063,"NC",20.49828641,39.7734212
37065,"NC",13.75222352,40.59701816
37067,"NC",20.79753323,40.44359708
37069,"NC",9.041651152,39.93913323
37071,"NC",20.09681494,41.61444924
37073,"NC",10.95016728,40.23841145
37075,"NC",7.508065898,44.73814162
37077,"NC",12.29482125,40.51814421
37079,"NC",11.85059452,40.07348321
37081,"NC",20.3972573,40.74775187
37083,"NC",10.38079924,40.82000467
37085,"NC",10.90667975,40.43359058
37087,"NC",13.90699737,44.06682872
37089,"NC",16.35113894,43.0106238
37091,"NC",10.78893357,40.42659489
37093,"NC",8.509411003,41.36381161
37095,"NC",13.34914538,41.16458046
37097,"NC",16.03615399,41.8151683
37099,"NC",11.64569528,43.30812109
37101,"NC",14.11073507,39.85978085
37103,"NC",9.321504489,39.96387556
37105,"NC",10.02723857,39.92237298
37107,"NC",12.80235836,39.90824929
37109,"NC",14.53504295,42.44882856
37111,"NC",14.12013271,43.47231447
37113,"NC",10.80992357,41.00457063
37115,"NC",9.662479343,44.47405381
37117,"NC",10.6316811,40.77748094
37119,"NC",26.33552278,41.18526464
37121,"NC",11.32477637,43.60124216
37123,"NC",6.876198988,40.4858331
37125,"NC",8.138270692,40.30414909
37127,"NC",12.52957225,39.58145682
37129,"NC",15.32800876,39.31644078
37131,"NC",9.324423074,40.74215507
37133,"NC",13.39151316,40.29202051
37135,"NC",15.46543325,40.10399941
37137,"NC",13.39036838,40.79965657
37139,"NC",19.1457915,40.20438272
37141,"NC",10.09384624,38.98568427
37143,"NC",10.97162037,40.38277291
37145,"NC",10.42251387,40.9189165
37147,"NC",12.34387913,40.75012978
37149,"NC",11.94280626,42.03717527
37151,"NC",11.06185279,41.42636127
37153,"NC",10.81844695,40.05757272
37155,"NC",8.599563126,40.71981835
37157,"NC",13.55742326,40.96927291
37159,"NC",16.38867832,42.2479866
37161,"NC",12.02586938,41.87589243
37163,"NC",10.28207851,40.22224143
37165,"NC",9.994249885,40.5776316
37167,"NC",12.03933718,41.69762054
37169,"NC",10.23816552,41.34460627
37171,"NC",11.69428285,41.50675121
37173,"NC",7.979021202,45.80178757
37175,"NC",10.53222035,43.61842931
37177,"NC",13.76696055,40.70253801
37179,"NC",15.28714766,41.75548546
37181,"NC",13.574771,40.09355562
37183,"NC",20.00168614,39.91048239
37185,"NC",8.807148432,39.36911098
37187,"NC",11.75453526,40.57186109
37189,"NC",12.81779792,43.96036088
37191,"NC",14.46785265,39.90305442
37193,"NC",9.935098311,42.28812822
37195,"NC",15.81071959,39.2653187
37197,"NC",10.57990118,41.96627434
37199,"NC",11.29656677,44.74682577
38001,"ND",6.333425681,39.48273916
38003,"ND",8.900410164,36.94948867
38005,"ND",7.238024681,38.01335282
38007,"ND",3.55521238,39.30393793
38009,"ND",5.244698992,37.77398774
38011,"ND",5.251508273,39.95962968
38013,"ND",4.323288913,37.37608729
38015,"ND",9.392317251,36.78657762
38017,"ND",12.03536526,35.88799593
38019,"ND",7.60157965,37.87388571
38021,"ND",8.6254143,38.09693889
38023,"ND",5.035329665,37.97891745
38025,"ND",4.065111754,37.36084504
38027,"ND",7.661864188,37.83579093
38029,"ND",7.610209226,37.75472959
38031,"ND",7.798188314,37.7271701
38033,"ND",3.859568239,39.43729388
38035,"ND",8.875940842,36.34960617
38037,"ND",6.452120702,38.09109769
38039,"ND",8.066810624,37.22892601
38041,"ND",6.369594145,39.09145702
38043,"ND",7.589093717,37.53947359
38045,"ND",8.774225625,37.81454839
38047,"ND",7.657582617,38.27248843
38049,"ND",5.771371582,37.68792051
38051,"ND",7.473231629,38.51216854
38053,"ND",3.258413233,38.5339943
38055,"ND",6.135259079,37.66728073
38057,"ND",5.971897422,37.44570885
38059,"ND",7.11651406,37.31010872
38061,"ND",4.963936139,37.68752886
38063,"ND",7.653895597,37.47667216
38065,"ND",6.453234151,37.33418464
38067,"ND",7.591983466,37.57100461
38069,"ND",6.518950259,38.37924944
38071,"ND",7.274586649,37.98377081
38073,"ND",8.970924445,36.39889308
38075,"ND",4.740094054,37.5218136
38077,"ND",10.48815253,36.67536437
38079,"ND",6.361862347,37.99776601
38081,"ND",9.040930481,37.25403272
38083,"ND",6.736429961,37.61956348
38085,"ND",7.038395805,37.76636746
38087,"ND",4.381218586,39.65477325
38089,"ND",5.186102265,38.3726184
38091,"ND",7.889099694,36.75364975
38093,"ND",8.619568949,37.65179945
38095,"ND",6.684834115,38.12059744
38097,"ND",8.678877373,36.22296491
38099,"ND",7.707111063,37.41549421
38101,"ND",5.742409837,37.50036932
38103,"ND",7.398018377,37.84200497
38105,"ND",4.580684392,37.7579829
39001,"OH",12.54900536,40.62087712
39003,"OH",20.66188445,39.56672915
39005,"OH",14.24129979,38.88522435
39007,"OH",16.38760329,39.99106054
39009,"OH",10.6572972,40.0525855
39011,"OH",19.74493126,39.4144491
39013,"OH",18.47557266,40.12947592
39015,"OH",14.30022448,40.59665226
39017,"OH",23.65631928,40.60672856
39019,"OH",13.38009445,39.57752254
39021,"OH",19.71801397,39.66370876
39023,"OH",22.03223274,40.93548862
39025,"OH",16.79664978,40.11488251
39027,"OH",19.36263815,42.14346903
39029,"OH",16.2417444,39.18368026
39031,"OH",11.82862058,39.83993617
39033,"OH",18.46288218,39.29548986
39035,"OH",29.26309651,36.45291856
39037,"OH",19.17317945,39.26558168
39039,"OH",17.3892225,38.55037719
39041,"OH",20.12272289,39.91289231
39043,"OH",21.91941867,38.28430703
39045,"OH",15.99638065,40.3493868
39047,"OH",21.11304691,41.8511449
39049,"OH",23.75483796,39.38082978
39051,"OH",21.39179913,38.52756456
39053,"OH",11.08830068,39.40480438
39055,"OH",18.18034461,39.19718486
39057,"OH",21.98110136,40.69102257
39059,"OH",16.46716671,40.49149188
39061,"OH",27.60867002,39.3008985
39063,"OH",20.02760722,39.39572976
39065,"OH",18.28432823,40.10188902
39067,"OH",13.95197576,39.654161
39069,"OH",19.67385947,38.46219528
39071,"OH",15.57918511,41.76858049
39073,"OH",9.747906636,40.45336411
39075,"OH",14.37383201,39.52736289
39077,"OH",16.24900634,38.90402933
39079,"OH",11.83504751,39.49487904
39081,"OH",13.39590428,39.31469744
39083,"OH",14.21896338,39.74408489
39085,"OH",25.31525,38.3090587
39087,"OH",11.52998791,39.52314085
39089,"OH",18.74152379,40.20548901
39091,"OH",18.190102,40.29046594
39093,"OH",22.82135541,37.63907131
39095,"OH",26.60233773,37.9213637
39097,"OH",20.88991288,41.25395779
39099,"OH",22.44548025,38.41404537
39101,"OH",19.7005116,39.81701075
39103,"OH",17.82433631,38.21960971
39105,"OH",10.00893899,39.69656358
39107,"OH",18.2754193,39.16812101
39109,"OH",20.43755532,40.21422342
39111,"OH",13.86433941,41.01398724
39113,"OH",24.0873603,40.21051752
39115,"OH",9.595722937,40.19205867
39117,"OH",17.50051087,39.63076087
39119,"OH",12.77012872,40.46977437
39121,"OH",13.72859094,41.05054119
39123,"OH",21.71287342,38.34411507
39125,"OH",15.97960613,39.02901378
39127,"OH",10.88146341,40.12634131
39129,"OH",17.68870835,40.75630585
39131,"OH",11.76729971,41.15859593
39133,"OH",21.73138701,38.37700425
39135,"OH",19.6227756,40.19629751
39137,"OH",18.81405895,38.92209521
39139,"OH",17.80564571,39.4115724
39141,"OH",12.01688484,40.71820164
39143,"OH",21.51899375,38.9002458
39145,"OH",11.53564633,40.65752985
39147,"OH",18.08623288,38.98194038
39149,"OH",19.18040211,39.44888979
39151,"OH",20.63866551,39.40706278
39153,"OH",24.01503447,37.96375523
39155,"OH",20.07859825,39.82395859
39157,"OH",14.52027923,39.61572981
39159,"OH",19.6836471,39.52715928
39161,"OH",16.79419306,39.04316866
39163,"OH",9.281923096,39.92592747
39165,"OH",20.37658976,40.60378498
39167,"OH",11.05648378,40.47847066
39169,"OH",17.07990841,39.55230102
39171,"OH",18.33457501,38.62529964
39173,"OH",23.55589232,38.10515168
39175,"OH",17.72820252,39.82820975
40001,"OK",6.129069776,41.46852338
40003,"OK",12.66153344,42.29014075
40005,"OK",7.792368771,40.56010508
40007,"OK",12.20394902,43.15179488
40009,"OK",15.09143455,41.61127959
40011,"OK",13.54897997,42.55841062
40013,"OK",10.74989877,42.72069967
40015,"OK",13.6509038,40.60571218
40017,"OK",16.50006221,41.91765217
40019,"OK",13.02832846,43.88092559
40021,"OK",7.970094671,40.77670121
40023,"OK",7.834468168,40.7990695
40025,"OK",15.49250398,44.97669617
40027,"OK",18.93656603,41.66459905
40029,"OK",8.858881258,42.55180038
40031,"OK",14.67472402,43.60622767
40033,"OK",13.10270223,42.41323884
40035,"OK",11.75066893,40.90568871
40037,"OK",13.28460989,40.61762236
40039,"OK",14.56378738,42.48463155
40041,"OK",9.377587702,41.01861937
40043,"OK",12.76869806,43.0401561
40045,"OK",13.41787024,43.15064031
40047,"OK",14.17551184,41.86959251
40049,"OK",12.48912537,41.72695471
40051,"OK",14.53583906,41.62371596
40053,"OK",12.19522585,42.1892131
40055,"OK",12.44298049,42.30866812
40057,"OK",12.21972812,42.48739836
40059,"OK",11.98955044,42.81810688
40061,"OK",9.27222799,40.99010652
40063,"OK",8.732051359,40.65517854
40065,"OK",14.42286276,43.97270546
40067,"OK",11.82783233,43.55764815
40069,"OK",11.40279799,42.62000403
40071,"OK",12.66949719,42.025542
40073,"OK",13.87911657,42.55296002
40075,"OK",12.37217023,42.00650238
40077,"OK",7.191741865,41.2816285
40079,"OK",8.127290711,40.62041654
40081,"OK",12.53449392,41.46694241
40083,"OK",13.18782432,42.11477878
40085,"OK",12.17593029,42.54087739
40087,"OK",14.20589766,42.10445697
40089,"OK",6.806920932,40.6476918
40091,"OK",9.21744422,41.05025114
40093,"OK",12.53193262,42.70007462
40095,"OK",11.50573838,41.95545839
40097,"OK",10.49669717,40.84289298
40099,"OK",11.66923852,43.70526626
40101,"OK",10.3244278,40.86223329
40103,"OK",12.29187876,42.32914752
40105,"OK",10.57616633,41.75723201
40107,"OK",9.842121683,40.91512602
40109,"OK",22.0016824,40.999024
40111,"OK",11.70025896,40.76309116
40113,"OK",12.39007513,41.67693651
40115,"OK",13.682233,40.36956573
40117,"OK",11.6437371,41.53204127
40119,"OK",13.66262972,41.62057848
40121,"OK",9.640312321,42.25497337
40123,"OK",12.00590901,42.19948879
40125,"OK",13.88994703,41.60351489
40127,"OK",6.456195632,40.11545198
40129,"OK",12.70870502,42.89836797
40131,"OK",12.69977753,41.08293828
40133,"OK",12.15035534,41.90880868
40135,"OK",9.930090354,40.642531
40137,"OK",12.87939333,44.72761665
40139,"OK",14.89464858,42.93337379
40141,"OK",12.57072878,43.67779998
40143,"OK",20.38731779,40.12732093
40145,"OK",11.80653109,40.52968861
40147,"OK",13.57438126,41.21160628
40149,"OK",14.58511003,41.83992646
40151,"OK",12.73593399,41.9148959
40153,"OK",13.70044309,42.25175506
41001,"OR",13.84694449,40.88591874
41003,"OR",13.09753693,35.75830172
41005,"OR",15.96323783,33.46233571
41007,"OR",11.54568144,34.03193274
41009,"OR",11.65367906,31.5482452
41011,"OR",7.020265379,37.61819362
41013,"OR",11.42287851,39.01267817
41015,"OR",6.738348116,37.54372565
41017,"OR",15.19280057,40.08297714
41019,"OR",9.46706889,37.97135574
41021,"OR",13.31680487,35.97142917
41023,"OR",12.00414176,40.11506255
41025,"OR",11.81933945,41.69257435
41027,"OR",12.17586095,36.89699499
41029,"OR",9.69679124,38.10876343
41031,"OR",12.72855327,37.18249591
41033,"OR",7.910201781,38.96423489
41035,"OR",14.23023914,39.93233594
41037,"OR",11.86741972,40.57510861
41039,"OR",11.01370618,35.48347442
41041,"OR",8.729021583,35.24675522
41043,"OR",11.73465072,35.69130392
41045,"OR",13.87340478,42.27350153
41047,"OR",15.70956753,36.1069321
41049,"OR",11.18465345,38.31813347
41051,"OR",21.64321013,33.96608138
41053,"OR",11.35357029,33.14642713
41055,"OR",12.65332343,37.1300145
41057,"OR",9.853893948,36.40124432
41059,"OR",13.18946325,38.59026801
41061,"OR",11.75164356,40.1178471
41063,"OR",12.03105128,41.38806565
41065,"OR",11.82051761,36.41609125
41067,"OR",17.01368032,32.79843343
